,model,img_path,target,model_answ,question,is_num
203,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_24.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
204,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,1,How much do you think that the image is related to a CAT?,1
205,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
206,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
207,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
208,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
209,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
210,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
211,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
214,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
215,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
216,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
217,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
218,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
219,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
220,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
221,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
222,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
223,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
225,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
226,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
227,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
228,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
229,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
230,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,1,How much do you think that the image is related to a CAT?,1
231,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
232,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
233,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
234,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
235,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
237,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
238,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
239,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
240,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
241,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
242,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
243,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
244,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
245,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
246,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
247,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
249,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
250,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
251,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,20,How much do you think that the image is related to a CAT?,1
252,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
253,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
254,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
255,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
256,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
257,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
258,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
259,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
261,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
262,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
263,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,20,How much do you think that the image is related to a CAT?,1
264,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,1,How much do you think that the image is related to a CAT?,1
265,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
266,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
267,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
268,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
269,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
270,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
271,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
273,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
274,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
275,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
276,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,1,How much do you think that the image is related to a CAT?,1
277,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
278,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
279,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
280,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
281,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
282,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
283,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
285,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
286,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
287,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
288,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
289,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
290,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
291,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
292,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
293,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
294,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
297,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
298,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
299,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
301,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
302,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
303,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
304,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
305,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
306,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
307,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
310,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
311,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
312,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
313,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
314,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
315,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
316,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
317,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
318,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
319,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
321,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
322,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
323,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
324,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
325,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
326,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,20,How much do you think that the image is related to a CAT?,1
328,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
329,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
330,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
331,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
333,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
334,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
335,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
336,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_35.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
337,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_35.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
