,model,img_path,target,model_answ,question,is_num
133,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_109\cat_and_dog_109_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
134,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_109\cat_and_dog_109_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a CAT?,1
135,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_109\cat_and_dog_109_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
136,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_109\cat_and_dog_109_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
137,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_109\cat_and_dog_109_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
138,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_109\cat_and_dog_109_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
139,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_109\cat_and_dog_109_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
140,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_109\cat_and_dog_109_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a CAT?,1
141,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_109\cat_and_dog_109_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
142,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_109\cat_and_dog_109_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a CAT?,1
143,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_109\cat_and_dog_109_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
144,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_11\cat_and_dog_11_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
145,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_11\cat_and_dog_11_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
146,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_11\cat_and_dog_11_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
147,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_11\cat_and_dog_11_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
148,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_11\cat_and_dog_11_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a CAT?,1
149,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_11\cat_and_dog_11_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
150,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_11\cat_and_dog_11_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
151,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_11\cat_and_dog_11_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
152,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_11\cat_and_dog_11_bone.jpg,CAT AND DOG,52,How much do you think that the image is related to a CAT?,1
153,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_11\cat_and_dog_11_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
154,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_11\cat_and_dog_11_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a CAT?,1
155,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_11\cat_and_dog_11_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a CAT?,1
156,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_110\cat_and_dog_110_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
157,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_110\cat_and_dog_110_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
158,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_110\cat_and_dog_110_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
159,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_110\cat_and_dog_110_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
160,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_110\cat_and_dog_110_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a CAT?,1
161,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_110\cat_and_dog_110_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a CAT?,1
162,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_110\cat_and_dog_110_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
163,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_110\cat_and_dog_110_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
164,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_110\cat_and_dog_110_bone.jpg,CAT AND DOG,52,How much do you think that the image is related to a CAT?,1
165,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_110\cat_and_dog_110_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
166,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_110\cat_and_dog_110_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a CAT?,1
167,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_110\cat_and_dog_110_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
168,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_111\cat_and_dog_111_bone.jpg,CAT AND DOG,5,How much do you think that the image is related to a CAT?,1
169,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_111\cat_and_dog_111_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
170,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_111\cat_and_dog_111_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a CAT?,1
171,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_111\cat_and_dog_111_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
172,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_111\cat_and_dog_111_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
173,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_111\cat_and_dog_111_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
174,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_111\cat_and_dog_111_bone.jpg,CAT AND DOG,45,How much do you think that the image is related to a CAT?,1
175,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_111\cat_and_dog_111_bone.jpg,CAT AND DOG,5,How much do you think that the image is related to a CAT?,1
176,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_111\cat_and_dog_111_bone.jpg,CAT AND DOG,52,How much do you think that the image is related to a CAT?,1
178,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_111\cat_and_dog_111_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a CAT?,1
179,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_111\cat_and_dog_111_bone.jpg,CAT AND DOG,10,How much do you think that the image is related to a CAT?,1
180,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_112\cat_and_dog_112_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
181,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_112\cat_and_dog_112_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
182,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_112\cat_and_dog_112_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
183,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_112\cat_and_dog_112_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
184,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_112\cat_and_dog_112_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
185,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_112\cat_and_dog_112_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
186,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_112\cat_and_dog_112_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
187,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_112\cat_and_dog_112_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
188,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_112\cat_and_dog_112_bone.jpg,CAT AND DOG,52,How much do you think that the image is related to a CAT?,1
189,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_112\cat_and_dog_112_bone.jpg,CAT AND DOG,20,How much do you think that the image is related to a CAT?,1
190,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_112\cat_and_dog_112_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a CAT?,1
191,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_112\cat_and_dog_112_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
192,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_113\cat_and_dog_113_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
193,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_113\cat_and_dog_113_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
194,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_113\cat_and_dog_113_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
195,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_113\cat_and_dog_113_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
196,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_113\cat_and_dog_113_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
197,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_113\cat_and_dog_113_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
198,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_113\cat_and_dog_113_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
199,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_113\cat_and_dog_113_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
200,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_113\cat_and_dog_113_bone.jpg,CAT AND DOG,52,How much do you think that the image is related to a CAT?,1
201,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_113\cat_and_dog_113_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
202,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_113\cat_and_dog_113_bone.jpg,CAT AND DOG,1,How much do you think that the image is related to a CAT?,1
203,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_113\cat_and_dog_113_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
204,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_114\cat_and_dog_114_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
205,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_114\cat_and_dog_114_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
206,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_114\cat_and_dog_114_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
207,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_114\cat_and_dog_114_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
208,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_114\cat_and_dog_114_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
209,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_114\cat_and_dog_114_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
210,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_114\cat_and_dog_114_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
211,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_114\cat_and_dog_114_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
212,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_114\cat_and_dog_114_bone.jpg,CAT AND DOG,52,How much do you think that the image is related to a CAT?,1
213,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_114\cat_and_dog_114_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
214,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_114\cat_and_dog_114_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a CAT?,1
215,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_114\cat_and_dog_114_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a CAT?,1
216,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_115\cat_and_dog_115_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
217,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_115\cat_and_dog_115_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
218,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_115\cat_and_dog_115_bone.jpg,CAT AND DOG,20,How much do you think that the image is related to a CAT?,1
219,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_115\cat_and_dog_115_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
220,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_115\cat_and_dog_115_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
221,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_115\cat_and_dog_115_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
222,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_115\cat_and_dog_115_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
223,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_115\cat_and_dog_115_bone.jpg,CAT AND DOG,40,How much do you think that the image is related to a CAT?,1
224,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_115\cat_and_dog_115_bone.jpg,CAT AND DOG,52,How much do you think that the image is related to a CAT?,1
225,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_115\cat_and_dog_115_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
226,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_115\cat_and_dog_115_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a CAT?,1
227,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_115\cat_and_dog_115_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
228,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_116\cat_and_dog_116_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
229,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_116\cat_and_dog_116_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
230,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_116\cat_and_dog_116_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
231,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_116\cat_and_dog_116_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
232,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_116\cat_and_dog_116_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
233,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_116\cat_and_dog_116_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
234,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_116\cat_and_dog_116_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
235,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_116\cat_and_dog_116_bone.jpg,CAT AND DOG,55,How much do you think that the image is related to a CAT?,1
