,model,img_path,target,model_answ,question,is_num,attr_num
195,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
196,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,30,How much do you think that the image is related to a CAT?,1,23
197,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
198,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
199,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,23
200,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
201,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
202,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
203,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,60,How much do you think that the image is related to a CAT?,1,23
204,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,5,How much do you think that the image is related to a CAT?,1,24
205,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
206,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
207,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
208,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
209,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
210,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
211,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
212,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
214,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
215,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,60,How much do you think that the image is related to a CAT?,1,24
216,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
217,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
218,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
219,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
220,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
221,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
222,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
223,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,25
224,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
225,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
226,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
227,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
228,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
229,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
230,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
231,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
232,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,26
233,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
234,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
235,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,26
238,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
239,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,20,How much do you think that the image is related to a CAT?,1,26
240,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,2,How much do you think that the image is related to a CAT?,1,27
241,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,27
242,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,27
243,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,27
244,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,27
245,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,27
246,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,27
247,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,27
248,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,27
249,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,27
250,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,27
251,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,20,How much do you think that the image is related to a CAT?,1,27
252,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,28
253,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,28
254,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,28
255,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,28
256,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,30,How much do you think that the image is related to a CAT?,1,28
257,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,28
258,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,28
259,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,28
262,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,28
263,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,60,How much do you think that the image is related to a CAT?,1,28
264,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,29
265,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,29
266,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,29
267,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,29
268,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,29
269,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,29
270,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,29
271,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,29
272,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,29
273,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,29
274,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,29
275,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,29
276,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,3
277,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,3
278,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,3
279,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,3
280,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,5,How much do you think that the image is related to a CAT?,1,3
281,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,3
282,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,3
283,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,3
284,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,3
286,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,3
287,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,3
288,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,30
289,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,30
290,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,30
291,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,30
292,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,30
293,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,30
294,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,30
295,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,30
296,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,30
297,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,30
298,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,30
299,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,60,How much do you think that the image is related to a CAT?,1,30
300,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,31
301,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,31
302,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,31
303,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,31
304,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,31
305,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,31
306,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,31
307,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,31
308,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,31
310,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,31
311,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,30,How much do you think that the image is related to a CAT?,1,31
312,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,32
313,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,32
314,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,32
315,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,32
316,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,32
317,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,32
318,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,32
